,Dataset#,L,att_1,att_2,att_3,att_4
35,6,106,0.2539,0.234,0.2393,0.1828
36,6,109,0.1357,0.2543,0.1318,0.1837
37,6,112,0.2443,0.2673,0.2827,0.2275
38,6,115,0.2495,0.2126,0.2328,0.2542
39,6,118,0.1902,0.1398,0.1815,0.1857
40,6,121,0.1357,0.1646,0.2407,0.2386
41,6,124,0.1837,0.2479,0.2452,0.1837
42,6,127,0.2149,0.2802,0.2437,0.247
43,6,130,0.1816,0.1837,0.1201,0.2275
44,6,133,0.1398,0.1837,0.1357,0.2606
45,6,136,0.1398,0.1147,0.1972,0.1705
46,6,139,0.096,0.2739,0.2275,0.2216
47,6,142,0.2119,0.217,0.1715,0.1738
48,6,145,0.2935,0.2704,0.1837,0.1879
49,6,148,0.2531,0.04384,0.2185,0.1357
50,6,151,0.2491,0.1801,0.1945,0.2381
51,6,154,0.2096,0.2497,0.1452,0.1837
52,6,157,0.2482,0.1837,0.1879,0.2558
53,6,160,0.08768,0.04384,0.1837,0.1957
54,6,163,0.2275,0.1315,0.1792,0.1795
55,6,166,0.1887,0.1357,0.1398,0.2275
56,6,169,0.1837,0.1357,0.04384,0.2275
57,6,172,0.2599,0.1357,0.2275,0.1807
58,6,175,0.09184,0.08768,0.09506,0.1671
59,6,178,0.1795,0.1357,0.1357,0.04384
60,6,181,0.1357,0.1837,0.07242,0.1795
61,6,184,0.1837,0.1795,0.1837,0.1398
62,6,187,0.1315,0.08768,0.1837,0.08768
63,6,190,0.2199,0.2026,0.07778,0.1398
64,6,193,0.09184,0.09184,0.09184,0.1357
65,6,196,0.1398,0.1357,0.1232,0.2275
66,6,199,0.1357,0.1795,0.1357,0.04384
67,6,202,0.1837,0.1315,0.1357,0.1357
68,6,205,0.1357,0.1837,0.09184,0.1837
69,6,208,0.1357,0.1837,0.04384,0.1357
70,6,211,0.09184,0.1795,0.1357,0.08768
71,6,214,0.1357,0.09184,0.1504,0.1357
72,6,217,0.1837,0.1837,0.2275,0.1795
73,6,220,0.04384,0.2275,0.1795,0.04384
74,6,223,0.04384,0.04384,0.1315,0.09184
75,6,226,0.2275,0.1357,0,0.1837
76,6,229,0.1398,0.08768,0.08768,0.1357
77,6,232,0.08768,0.1837,0.1795,0.09184
78,6,235,0.1398,0.048,0.1795,0.04384
79,6,238,0.1795,0.1357,0.1357,0.08768
80,6,241,0.1837,0.1357,0.1357,0.04384
81,6,244,0.1357,0.1357,0.08768,0.1357
82,6,247,0.048,0,0.1357,0
83,6,250,0,0.1357,0.09184,0.1357
84,6,253,0.2275,0.1357,0.1837,0.1357
85,6,256,0.09184,0.04384,0.1795,0.1837
86,6,259,0.1837,0.1398,0.096,0.09184
87,6,262,0.048,0.09184,0.08768,0.08768
88,6,265,0.2275,0.09184,0.096,0.04384
89,6,268,0.048,0.04384,0.04384,0.1357
90,6,271,0.1315,0.04384,0.1357,0.04384
91,6,274,0.1357,0.08768,0.08768,0.04384
92,6,277,0.1357,0.04384,0,0.09184
93,6,280,0.04384,0.08768,0.1795,0.1357
94,6,283,0.1398,0.1315,0.1357,0.1398
95,6,286,0.1795,0.09184,0.04384,0.04384
96,6,289,0.09184,0.1795,0.09184,0.04384
97,6,292,0.09184,0.09184,0.1795,0.09184
98,6,295,0,0.1837,0.09184,0.1837
99,6,298,0.04384,0,0,0.1357
,Dataset#,L,att_1,att_2,att_3,att_4
0,7,1,0.4843,0.4573,0.4392,0.4479
1,7,4,0.4356,0.4325,0.4573,0.4441
2,7,7,0.393,0.4421,0.3949,0.4656
3,7,10,0.4253,0.4274,0.4474,0.4332
4,7,13,0.4588,0.4551,0.4676,0.4681
5,7,16,0.4525,0.4723,0.4182,0.4224
6,7,19,0.4697,0.4408,0.4675,0.474
7,7,22,0.4756,0.4712,0.4744,0.4365
8,7,25,0.4777,0.4744,0.4744,0.4744
9,7,28,0.4708,0.4744,0.4744,0.4715
10,7,31,0.4799,0.459,0.466,0.4744
11,7,34,0.4744,0.4744,0.4709,0.4744
12,7,37,0.4744,0.4747,0.4414,0.4744
13,7,40,0.4744,0.4744,0.4603,0.4744
14,7,43,0.4744,0.4744,0.4819,0.4744
15,7,46,0.4744,0.4744,0.4744,0.4744
16,7,49,0.4744,0.4744,0.4744,0.4744
17,7,52,0.4744,0.4758,0.4744,0.4744
18,7,55,0.4744,0.4744,0.4744,0.4744
19,7,58,0.4744,0.4744,0.4744,0.4734
20,7,61,0.4778,0.4744,0.4744,0.4744
21,7,64,0.4754,0.3814,0.4744,0.4744
22,7,67,0.4744,0.4744,0.4744,0.4744
23,7,70,0.4744,0.4744,0.4744,0.4744
24,7,73,0.4744,0.4744,0.4744,0.4744
25,7,76,0.4744,0.4744,0.4708,0.4744
26,7,79,0.4744,0.4723,0.4744,0.4744
27,7,82,0.4744,0.4744,0.4744,0.4744
28,7,85,0.4744,0.4744,0.4744,0.4744
29,7,88,0.4744,0.4744,0.4744,0.4786
30,7,91,0.4744,0.4744,0.4744,0.4744
31,7,94,0.3778,0.4744,0.4744,0.4614
32,7,97,0.3778,0.4744,0.4744,0.4744
33,7,100,0.4744,0.4744,0.4744,0.4744
34,7,103,0.4729,0.4744,0.4744,0.4744
35,7,106,0.4744,0.4744,0.4744,0.4744
36,7,109,0.4744,0.4583,0.4744,0.4744
37,7,112,0.4744,0.4744,0.4744,0.4744
38,7,115,0.4744,0.4744,0.4744,0.4744
39,7,118,0.4744,0.4744,0.4744,0.4744
40,7,121,0.4717,0.4744,0.4744,0.4744
41,7,124,0.4744,0.4744,0.4744,0.4744
42,7,127,0.4744,0.4744,0.3778,0.3803
43,7,130,0.4744,0.4744,0.4744,0.4744
44,7,133,0.4745,0.4498,0.4744,0.4706
45,7,136,0.4744,0.3803,0.4744,0.4744
46,7,139,0.4744,0.4744,0.4744,0.4744
47,7,142,0.4744,0.4744,0.4744,0.4744
48,7,145,0.4744,0.2837,0.4744,0.4744
49,7,148,0.4744,0.4744,0.4744,0.4744
50,7,151,0.3778,0.4744,0.3803,0.4744
51,7,154,0.4744,0.4744,0.4744,0.4744
52,7,157,0.4744,0.4744,0.4744,0.4744
53,7,160,0.4744,0.4744,0.4744,0.4744
54,7,163,0.4744,0.473,0.3814,0.4744
55,7,166,0.4744,0.4744,0.4744,0.4744
56,7,169,0.4744,0.4744,0.4744,0.4744
57,7,172,0.3778,0.4744,0.4744,0.4744
58,7,175,0.4744,0.4752,0.4744,0.4744
59,7,178,0.4744,0.4744,0.4744,0.4744
60,7,181,0.4744,0.3803,0.4744,0.4744
61,7,184,0.4744,0.4744,0.4744,0.3814
62,7,187,0.3803,0.3803,0.3803,0.4744
63,7,190,0.3803,0.4744,0.4744,0.3814
64,7,193,0.4744,0.3778,0.4744,0.3803
65,7,196,0.3803,0.4744,0.3814,0.4744
66,7,199,0.4744,0.4744,0.4744,0.2872
67,7,202,0.4744,0.4744,0.3803,0.3803
68,7,205,0.4744,0.4744,0.4744,0.4744
69,7,208,0.4744,0.4744,0.3778,0.3803
70,7,211,0.4744,0.4744,0.3814,0.4744
71,7,214,0.4744,0.3803,0.4744,0.3778
72,7,217,0.4744,0.4744,0.2872,0.2872
73,7,220,0.4744,0.3814,0.3803,0.3778
74,7,223,0.4744,0.3803,0.3778,0.3803
75,7,226,0.4744,0.3778,0.4744,0.4744
76,7,229,0.4744,0.4744,0.4744,0.4744
77,7,232,0.3814,0.4744,0.3778,0.4744
78,7,235,0.3778,0.4744,0.4744,0.2848
79,7,238,0.4744,0.3803,0.4744,0.2848
80,7,241,0.4744,0.3803,0.4744,0.2837
81,7,244,0.4744,0.2837,0.3778,0.3778
82,7,247,0.3803,0.2837,0.3814,0.3778
83,7,250,0.2872,0.3814,0.3803,0.3803
84,7,253,0.4744,0.3803,0.4744,0.3803
85,7,256,0.4744,0.4744,0.2872,0.4744
86,7,259,0.4744,0.2837,0.3803,0.3803
87,7,262,0.4744,0.4744,0.2837,0.4744
88,7,265,0.4744,0.3778,0.2861,0.2848
89,7,268,0.4744,0.3778,0.3778,0.3814
90,7,271,0.4744,0.4744,0.4744,0.2848
91,7,274,0.4744,0.2872,0.4744,0.3803
92,7,277,0.3814,0.3778,0.4744,0.2872
93,7,280,0.2813,0.1871,0.3778,0.2848
94,7,283,0.2813,0.1896,0.3803,0.3778
95,7,286,0.3803,0.3803,0.3778,0.3778
96,7,289,0.3778,0.3778,0.4744,0.3778
97,7,292,0.2837,0.2837,0.3778,0.2837
98,7,295,0.3778,0.09412,0.2861,0.2872
99,7,298,0.3778,0.4744,0.2813,0.3814
,Dataset#,L,att_1,att_2,att_3,att_4
0,8,1,0.6352,0.6484,0.6509,0.6511
1,8,4,0.6569,0.6721,0.6808,0.6771
2,8,7,0.6753,0.6766,0.6865,0.6699
3,8,10,0.6724,0.663,0.7096,0.7076
4,8,13,0.6813,0.6472,0.6609,0.6499
5,8,16,0.6602,0.5791,0.7136,0.6885
6,8,19,0.699,0.5965,0.6808,0.5903
7,8,22,0.6589,0.6049,0.6822,0.5821
8,8,25,0.6943,0.7081,0.7018,0.6764
9,8,28,0.645,0.6005,0.6656,0.6645
10,8,31,0.5192,0.5845,0.5039,0.5989
11,8,34,0.5058,0.5745,0.5779,0.4229
12,8,37,0.5196,0.621,0.4594,0.6353
13,8,40,0.5065,0.4029,0.4755,0.5101
14,8,43,0.4407,0.6586,0.5196,0.5373
15,8,46,0.3358,0.3305,0.5196,0.5592
16,8,49,0.6197,0.4946,0.5915,0.4123
17,8,52,0.4344,0.3411,0.5869,0.4783
18,8,55,0.3513,0.4235,0.4123,0.4235
19,8,58,0.3896,0.4284,0.4382,0.3411
20,8,61,0.4532,0.5446,0.4373,0.5762
21,8,64,0.4274,0.4123,0.3416,0.6251
22,8,67,0.4177,0.3905,0.4282,0.4753
23,8,70,0.4616,0.5131,0.423,0.5963
24,8,73,0.5196,0.4011,0.4094,0.6042
25,8,76,0.4899,0.3891,0.5526,0.2551
26,8,79,0.5401,0.5852,0.4387,0.5498
27,8,82,0.3365,0.5511,0.2551,0.5055
28,8,85,0.5244,0.4087,0.4051,0.2994
29,8,88,0.4551,0.4594,0.557,0.3634
30,8,91,0.5637,0.6272,0.5862,0.4409
31,8,94,0.3278,0.4009,0.5893,0.3903
32,8,97,0.4486,0.4077,0.325,0.5199
33,8,100,0.3492,0.3051,0.495,0.357
34,8,103,0.3363,0.3365,0.443,0.2329
35,8,106,0.46,0.4346,0.4182,0.3951
36,8,109,0.5208,0.2923,0.3974,0.4071
37,8,112,0.503,0.3978,0.4283,0.3244
38,8,115,0.4286,0.4124,0.4422,0.3882
39,8,118,0.5192,0.3829,0.4663,0.2678
40,8,121,0.5138,0.3991,0.3175,0.5839
41,8,124,0.4446,0.5815,0.5006,0.5079
42,8,127,0.4891,0.3762,0.4995,0.3964
43,8,130,0.2001,0.42,0.3664,0.3322
44,8,133,0.306,0.2754,0.2789,0.5619
45,8,136,0.3368,0.2551,0.4154,0.3186
46,8,139,0.4544,0.4374,0.1558,0.5601
47,8,142,0.5233,0.5624,0.5724,0.4058
48,8,145,0.2032,0.3186,0.3504,0.5807
49,8,148,0.3415,0.4495,0.4217,0.2032
50,8,151,0.3696,0.4742,0.357,0.2551
51,8,154,0.2326,0.1512,0.228,0.22
52,8,157,0.3984,0.439,0.594,0.2712
53,8,160,0.1558,0.299,0.3576,0.3411
54,8,163,0.346,0.4177,0.3224,0.2725
55,8,166,0.3411,0.2032,0.2994,0.4519
56,8,169,0.1558,0.2892,0.4965,0.4512
57,8,172,0.3051,0.2032,0.2032,0.1512
58,8,175,0.1039,0.1558,0.1039,0.0993
59,8,178,0.05194,0.1948,0.2032,0.1512
60,8,181,0.1558,0.2032,0.0993,0.1039
61,8,184,0,0.05194,0.1512,0.1512
62,8,187,0.1512,0.05194,0.1039,0.0993
63,8,190,0.1039,0.05194,0.1039,0.1039
64,8,193,0.1512,0.0993,0.0993,0.1512
65,8,196,0.1512,0.1039,0.0993,0.1512
66,8,199,0.1512,0.04736,0.1039,0.2032
67,8,202,0.05194,0.1512,0.2551,0.1039
68,8,205,0.04736,0.05194,0.1512,0.1512
69,8,208,0.05194,0.1039,0.1512,0.2551
70,8,211,0.0993,0.0993,0.0993,0.1512
71,8,214,0.05194,0.0993,0.05194,0.2032
72,8,217,0,0.05194,0.1039,0.1512
73,8,220,0.1039,0.2032,0.0993,0.05194
74,8,223,0.1039,0.05194,0.1512,0.1039
75,8,226,0.1558,0.1512,0.1512,0.1039
76,8,229,0.2032,0.05194,0.1558,0.04736
77,8,232,0.2032,0.2032,0.0993,0.05194
78,8,235,0.0993,0.1039,0.1039,0.05194
79,8,238,0.1558,0.0993,0.2032,0.1512
80,8,241,0.2032,0.1512,0.05194,0.1512
81,8,244,0.2551,0.1039,0.0993,0.1512
82,8,247,0.1512,0.0993,0.1039,0.05194
83,8,250,0.1558,0.05194,0.1558,0.1039
84,8,253,0.2032,0.1512,0.0993,0.1039
85,8,256,0.1512,0.1039,0.05194,0.2078
86,8,259,0.2078,0.1039,0.2551,0.0993
87,8,262,0.05194,0.1039,0.1558,0.1039
88,8,265,0.1512,0.1558,0.2032,0.1512
89,8,268,0.05194,0.1512,0.0993,0.1512
90,8,271,0.1039,0.1558,0.0993,0
91,8,274,0.05194,0.1039,0.1039,0.0993
92,8,277,0.0993,0.04736,0.1512,0.1558
93,8,280,0.1039,0.0993,0.2078,0.05194
94,8,283,0.1039,0.1512,0.05194,0.1039
95,8,286,0.2032,0.1039,0.0993,0.0993
96,8,289,0.0993,0,0.0993,0.05194
97,8,292,0,0.1558,0.05194,0.1512
98,8,295,0.1039,0.05194,0.05194,0.1512
99,8,298,0.1558,0.1512,0.05194,0.1039
,Dataset#,L,att_1,att_2,att_3,att_4
0,9,1,0.5931,0.6066,0.5611,0.5514
1,9,4,0.6013,0.6279,0.5914,0.6125
2,9,7,0.6285,0.6182,0.566,0.6073
3,9,10,0.6233,0.5946,0.6137,0.6132
4,9,13,0.6214,0.5906,0.5939,0.6215
5,9,16,0.6099,0.5964,0.5891,0.5891
6,9,19,0.5931,0.5635,0.5564,0.6322
7,9,22,0.5845,0.588,0.5692,0.584
8,9,25,0.5211,0.5599,0.5957,0.5867
9,9,28,0.4827,0.4849,0.5161,0.5123
10,9,31,0.4425,0.481,0.4924,0.5648
11,9,34,0.5033,0.5307,0.5057,0.4354
12,9,37,0.4974,0.4544,0.504,0.5021
13,9,40,0.5202,0.561,0.4294,0.4992
14,9,43,0.4825,0.5037,0.5683,0.4997
15,9,46,0.4557,0.5477,0.4773,0.4354
16,9,49,0.4315,0.4988,0.4995,0.5096
17,9,52,0.4752,0.5075,0.5342,0.3926
18,9,55,0.4386,0.486,0.4289,0.5104
19,9,58,0.4446,0.4623,0.498,0.521
20,9,61,0.5802,0.3923,0.3152,0.3841
21,9,64,0.4823,0.5228,0.5348,0.4486
22,9,67,0.4572,0.4914,0.3952,0.5002
23,9,70,0.4743,0.4687,0.4382,0.455
24,9,73,0.4848,0.474,0.4669,0.517
25,9,76,0.3923,0.46,0.4399,0.4294
26,9,79,0.5327,0.4433,0.4373,0.5153
27,9,82,0.4577,0.5015,0.4504,0.4713
28,9,85,0.4307,0.468,0.5418,0.4127
29,9,88,0.5207,0.3923,0.3923,0.5018
30,9,91,0.4485,0.5034,0.5595,0.536
31,9,94,0.4289,0.4446,0.3923,0.4256
32,9,97,0.4323,0.4595,0.2342,0.4403
33,9,100,0.4913,0.4314,0.4847,0.4752
34,9,103,0.3544,0.4344,0.3946,0.4328
35,9,106,0.5375,0.4104,0.3152,0.3923
36,9,109,0.4785,0.4554,0.4027,0.4085
37,9,112,0.5148,0.3923,0.5477,0.4715
38,9,115,0.3923,0.4756,0.4919,0.4335
39,9,118,0.3642,0.4272,0.4517,0.5077
40,9,121,0.4236,0.3923,0.4893,0.5148
41,9,124,0.4234,0.4328,0.5279,0.4075
42,9,127,0.4343,0.5135,0.3581,0.4753
43,9,130,0.4562,0.418,0.4497,0.4645
44,9,133,0.4694,0.5143,0.4289,0.3923
45,9,136,0.4719,0.5242,0.4425,0.4341
46,9,139,0.5159,0.3498,0.3923,0.3923
47,9,142,0.4362,0.5116,0.3923,0.4208
48,9,145,0.4468,0.3923,0.4271,0.3923
49,9,148,0.4335,0.3471,0.4825,0.3923
50,9,151,0.4229,0.4533,0.4308,0.4173
51,9,154,0.5158,0.3573,0.5398,0.3418
52,9,157,0.4949,0.2299,0.3384,0.3152
53,9,160,0.4816,0.4271,0.2342,0.3214
54,9,163,0.4478,0.5324,0.5346,0.4449
55,9,166,0.4523,0.4272,0.3152,0.3152
56,9,169,0.3152,0.4152,0.4893,0.3923
57,9,172,0.3113,0.3494,0.415,0.3152
58,9,175,0.3923,0.3152,0.3113,0.1581
59,9,178,0.1581,0.3113,0.2381,0.2352
60,9,181,0.2696,0.2342,0.2342,0.2352
61,9,184,0.3113,0.2342,0.3152,0.161
62,9,187,0.2342,0.3123,0.0771,0.3923
63,9,190,0.3533,0.2352,0.3152,0.2342
64,9,193,0.3923,0.3113,0.3152,0.2381
65,9,196,0.3152,0.1542,0.3152,0.3923
66,9,199,0.3923,0.3923,0.2381,0.2352
67,9,202,0.3923,0.3113,0.3923,0.3152
68,9,205,0.2342,0.3428,0.2844,0.2342
69,9,208,0.2352,0.2352,0.3113,0.2313
70,9,211,0.3152,0.1581,0.2313,0.3152
71,9,214,0.3923,0.3113,0.3123,0.3152
72,9,217,0.2381,0.2352,0.1581,0.3113
73,9,220,0.1542,0.3152,0.1571,0.1571
74,9,223,0.1571,0.3123,0.3923,0.2342
75,9,226,0.3123,0.3152,0.3152,0.3152
76,9,229,0.3152,0.3152,0.2381,0.3152
77,9,232,0.2313,0.1581,0.2352,0.3152
78,9,235,0.3152,0.3923,0.3113,0.1581
79,9,238,0.3123,0.2594,0.2342,0.2381
80,9,241,0.2342,0.3123,0.0771,0.3113
81,9,244,0.2352,0.3152,0.2352,0.2381
82,9,247,0.2352,0.2381,0.0771,0.2352
83,9,250,0.3152,0.2313,0.2381,0.161
84,9,253,0.2352,0.3113,0.1581,0.2381
85,9,256,0.1581,0.2342,0.1581,0.2381
86,9,259,0.2342,0.2352,0.1571,0.161
87,9,262,0.0771,0.1581,0.2342,0.3113
88,9,265,0.3923,0.3152,0.2313,0.2352
89,9,268,0.1581,0.2352,0.1571,0.2381
90,9,271,0.3923,0.2342,0.3113,0.1571
91,9,274,0.1581,0.3152,0.2352,0.2352
92,9,277,0.3923,0,0.0771,0.2352
93,9,280,0.3923,0.1581,0.2352,0.3123
94,9,283,0.2342,0.2352,0.2352,0.08
95,9,286,0.3923,0.3923,0.1542,0.2342
96,9,289,0.2381,0.3123,0.2342,0.2381
97,9,292,0.2352,0.2381,0.2313,0.0771
98,9,295,0.1581,0.2381,0.2313,0.2381
99,9,298,0.3923,0.1571,0.3152,0.2381
,Dataset#,L,att_1,att_2,att_3,att_4
0,10,1,0.5891,0.6044,0.5943,0.6437
1,10,4,0.6271,0.6514,0.6243,0.645
2,10,7,0.5945,0.6223,0.6608,0.6292
3,10,10,0.6309,0.617,0.6083,0.6453
4,10,13,0.6027,0.6113,0.5922,0.6506
5,10,16,0.5715,0.6355,0.6213,0.6438
6,10,19,0.61,0.5992,0.61,0.5538
7,10,22,0.6339,0.6074,0.5803,0.6073
8,10,25,0.5488,0.5719,0.5989,0.5827
9,10,28,0.5607,0.6147,0.5978,0.5716
10,10,31,0.5909,0.5548,0.5605,0.5943
11,10,34,0.5488,0.5824,0.5451,0.5524
12,10,37,0.5626,0.5829,0.568,0.5595
13,10,40,0.5488,0.567,0.6087,0.5847
14,10,43,0.605,0.5406,0.5548,0.5936
15,10,46,0.5488,0.5627,0.5488,0.5959
16,10,49,0.5488,0.5488,0.5645,0.5641
17,10,52,0.5777,0.5661,0.5931,0.5709
18,10,55,0.5809,0.5762,0.5451,0.5488
19,10,58,0.5669,0.5572,0.5488,0.5488
20,10,61,0.591,0.573,0.5386,0.6166
21,10,64,0.5488,0.5488,0.5488,0.5516
22,10,67,0.5818,0.5488,0.5488,0.5385
23,10,70,0.568,0.5488,0.5488,0.5632
24,10,73,0.561,0.5458,0.5488,0.5317
25,10,76,0.5583,0.5756,0.5906,0.5488
26,10,79,0.5488,0.5423,0.5488,0.5496
27,10,82,0.5826,0.579,0.5528,0.5488
28,10,85,0.5386,0.5967,0.5488,0.5488
29,10,88,0.5488,0.5488,0.5708,0.5726
30,10,91,0.5654,0.5488,0.5488,0.5783
31,10,94,0.5488,0.5947,0.5488,0.5532
32,10,97,0.584,0.575,0.5488,0.5488
33,10,100,0.5488,0.5506,0.5537,0.5488
34,10,103,0.5488,0.5488,0.5488,0.5488
35,10,106,0.5368,0.5728,0.5768,0.5708
36,10,109,0.5697,0.5422,0.5701,0.5488
37,10,112,0.5488,0.5665,0.5373,0.5488
38,10,115,0.5488,0.5797,0.5375,0.5488
39,10,118,0.5488,0.5488,0.575,0.5456
40,10,121,0.5372,0.5778,0.5488,0.5538
41,10,124,0.5437,0.5523,0.5488,0.5488
42,10,127,0.5488,0.5488,0.5488,0.5488
43,10,130,0.5488,0.5594,0.5764,0.552
44,10,133,0.5488,0.5488,0.5488,0.5502
45,10,136,0.5488,0.5488,0.5488,0.5728
46,10,139,0.5488,0.5488,0.5488,0.5488
47,10,142,0.5503,0.5488,0.5488,0.5341
48,10,145,0.5622,0.5488,0.5488,0.5747
49,10,148,0.5488,0.5488,0.539,0.5488
50,10,151,0.5488,0.5484,0.5488,0.5488
51,10,154,0.4251,0.5317,0.5488,0.5488
52,10,157,0.5488,0.5488,0.5488,0.5488
53,10,160,0.5488,0.5241,0.5445,0.5488
54,10,163,0.5488,0.5488,0.5488,0.5488
55,10,166,0.5488,0.5488,0.5488,0.5488
56,10,169,0.5488,0.5488,0.5488,0.5488
57,10,172,0.5488,0.5488,0.5488,0.564
58,10,175,0.5488,0.5674,0.5638,0.5488
59,10,178,0.5488,0.5441,0.5488,0.5488
60,10,181,0.5488,0.5488,0.5488,0.4394
61,10,184,0.5488,0.4375,0.4394,0.5488
62,10,187,0.4405,0.3322,0.4394,0.5488
63,10,190,0.5488,0.5488,0.4375,0.561
64,10,193,0.5488,0.5488,0.4375,0.5488
65,10,196,0.4394,0.4405,0.5488,0.331
66,10,199,0.5488,0.3292,0.5488,0.4394
67,10,202,0.5488,0.5488,0.328,0.331
68,10,205,0.5488,0.5488,0.5488,0.4405
69,10,208,0.5488,0.4394,0.4405,0.5488
70,10,211,0.5488,0.5488,0.5488,0.4375
71,10,214,0.4405,0.5488,0.4375,0.4405
72,10,217,0.5488,0.4405,0.4405,0.4405
73,10,220,0.4375,0.4375,0.5488,0.5488
74,10,223,0.4375,0.4375,0.328,0.2197
75,10,226,0.4394,0.4405,0.4405,0.4375
76,10,229,0.4405,0.5488,0.3288,0.5488
77,10,232,0.3262,0.4375,0.4375,0.5488
78,10,235,0.5488,0.5488,0.5488,0.5488
79,10,238,0.5488,0.331,0.4394,0.5488
80,10,241,0.4405,0.5488,0.5488,0.4375
81,10,244,0.5488,0.5488,0.4375,0.5488
82,10,247,0.4375,0.331,0.4394,0.4405
83,10,250,0.5488,0.3292,0.5488,0.5488
84,10,253,0.4394,0.5488,0.3292,0.3322
85,10,256,0.5488,0.5488,0.4405,0.5488
86,10,259,0.3292,0.4405,0.4375,0.4375
87,10,262,0.4375,0.4405,0.2178,0.331
88,10,265,0.5488,0.5488,0.331,0.5488
89,10,268,0.4405,0.4405,0.4375,0.3292
90,10,271,0.3292,0.4394,0.5488,0.5488
91,10,274,0.5488,0.5488,0.3292,0.4405
92,10,277,0.4405,0.4375,0.5488,0.5488
93,10,280,0.328,0.4405,0.5488,0.5488
94,10,283,0.4375,0.4405,0.5488,0.4394
95,10,286,0.5488,0.4375,0.4394,0.2178
96,10,289,0.4405,0.331,0.4394,0.3292
97,10,292,0.2197,0.4405,0.4375,0.4375
98,10,295,0.4394,0.3292,0.5488,0.2178
99,10,298,0.4394,0.2227,0.4375,0.3292
,Dataset#,L,att_1,att_2,att_3,att_4
0,11,1,0.8153,0.8289,0.8267,0.8232
1,11,4,0.8135,0.8205,0.8399,0.8012
2,11,7,0.8086,0.8071,0.806,0.7937
3,11,10,0.7979,0.8108,0.7795,0.8279
4,11,13,0.7968,0.817,0.8302,0.8131
5,11,16,0.7869,0.8179,0.8287,0.7699
6,11,19,0.831,0.7951,0.8041,0.7654
7,11,22,0.7877,0.7812,0.811,0.738
8,11,25,0.7914,0.7406,0.803,0.8069
9,11,28,0.678,0.6948,0.7947,0.6765
10,11,31,0.6851,0.7416,0.7387,0.6691
11,11,34,0.5932,0.8084,0.7254,0.7531
12,11,37,0.7061,0.7102,0.6339,0.8328
13,11,40,0.6238,0.6836,0.6378,0.7223
14,11,43,0.6341,0.6441,0.639,0.7546
15,11,46,0.6461,0.5802,0.7002,0.7304
16,11,49,0.5897,0.6091,0.7934,0.7094
17,11,52,0.7308,0.646,0.6753,0.7549
18,11,55,0.6445,0.6266,0.5677,0.6968
19,11,58,0.7038,0.6774,0.6303,0.6284
20,11,61,0.6368,0.5863,0.639,0.6342
21,11,64,0.7563,0.6855,0.6224,0.6233
22,11,67,0.6228,0.5863,0.573,0.6323
23,11,70,0.7405,0.5625,0.5957,0.573
24,11,73,0.6336,0.6891,0.6636,0.6227
25,11,76,0.703,0.5283,0.6823,0.6156
26,11,79,0.6352,0.5944,0.6844,0.6987
27,11,82,0.5659,0.575,0.6825,0.5828
28,11,85,0.6176,0.6247,0.5563,0.6497
29,11,88,0.6938,0.6496,0.6144,0.5283
30,11,91,0.6292,0.6319,0.6251,0.6752
31,11,94,0.5826,0.5657,0.6217,0.6883
32,11,97,0.6323,0.6292,0.5998,0.6357
33,11,100,0.6269,0.5863,0.5283,0.5786
34,11,103,0.6527,0.6844,0.5847,0.423
35,11,106,0.6058,0.5849,0.685,0.6314
36,11,109,0.627,0.5692,0.5283,0.5283
37,11,112,0.5762,0.6419,0.6328,0.6431
38,11,115,0.5283,0.5847,0.7849,0.595
39,11,118,0.6356,0.5283,0.5877,0.5283
40,11,121,0.6769,0.6191,0.3777,0.6524
41,11,124,0.6744,0.5283,0.6987,0.4738
42,11,127,0.6577,0.5625,0.6956,0.571
43,11,130,0.5757,0.5932,0.5741,0.5913
44,11,133,0.6732,0.5353,0.5283,0.5326
45,11,136,0.5177,0.5791,0.6087,0.5781
46,11,139,0.5692,0.5847,0.607,0.423
47,11,142,0.6427,0.5625,0.7007,0.6967
48,11,145,0.6053,0.5105,0.6353,0.629
49,11,148,0.6441,0.6182,0.5283,0.6304
50,11,151,0.5588,0.6346,0.7079,0.6811
51,11,154,0.6216,0.583,0.6877,0.5592
52,11,157,0.5718,0.5863,0.423,0.559
53,11,160,0.6633,0.5283,0.5283,0.6689
54,11,163,0.7165,0.5256,0.5538,0.5283
55,11,166,0.5944,0.6103,0.5283,0.6177
56,11,169,0.5625,0.7475,0.6353,0.421
57,11,172,0.4658,0.6566,0.5689,0.573
58,11,175,0.6505,0.421,0.632,0.5795
59,11,178,0.3371,0.2105,0.3752,0.3158
60,11,181,0.612,0.2586,0.3158,0.3158
61,11,184,0.421,0.2105,0.2667,0.3725
62,11,187,0.5283,0.3177,0.1053,0.423
63,11,190,0.423,0.3177,0.423,0.3158
64,11,193,0.3177,0.421,0.423,0.5925
65,11,196,0.423,0.2105,0.5283,0.3177
66,11,199,0.3158,0.423,0.423,0.423
67,11,202,0.3177,0.3158,0.421,0.5283
68,11,205,0.5283,0.423,0.5283,0
69,11,208,0.3177,0.3158,0.421,0.3177
70,11,211,0.421,0.5283,0.2125,0.423
71,11,214,0.421,0.2105,0.421,0.423
72,11,217,0.3158,0.2125,0.3501,0.3177
73,11,220,0.423,0.423,0.423,0.423
