,Dataset#,L,att_1,att_2,att_3,att_4
5,80,16,0.9893,0.9877,0.9893,0.9908
6,80,19,0.9893,0.9893,0.9864,0.9908
7,80,22,0.9863,0.9861,0.9847,0.9893
8,80,25,0.9908,0.9877,0.9893,0.9893
9,80,28,0.9893,0.9908,0.9908,0.9893
10,80,31,0.9893,0.9846,0.9878,0.9908
11,80,34,0.9877,0.9878,0.9908,0.9893
12,80,37,0.9878,0.9893,0.9892,0.9877
13,80,40,0.9877,0.9893,0.9908,0.9862
14,80,43,0.9878,0.9893,0.9878,0.9908
15,80,46,0.9863,0.9848,0.9893,0.9893
16,80,49,0.9893,0.9861,0.9893,0.9877
17,80,52,0.9893,0.9864,0.9893,0.9878
18,80,55,0.9846,0.9877,0.9878,0.9892
19,80,58,0.9908,0.9861,0.9908,0.9877
20,80,61,0.9878,0.9863,0.9893,0.9878
21,80,64,0.9893,0.9877,0.9908,0.9893
22,80,67,0.9848,0.9908,0.9878,0.9893
23,80,70,0.9908,0.9893,0.9908,0.9908
24,80,73,0.9878,0.9893,0.9862,0.9878
25,80,76,0.9849,0.9908,0.9893,0.9893
26,80,79,0.9893,0.9878,0.9893,0.9878
27,80,82,0.9893,0.9878,0.9892,0.9908
28,80,85,0.9908,0.9908,0.9893,0.9893
29,80,88,0.9893,0.9893,0.9893,0.9893
30,80,91,0.9848,0.9908,0.9893,0.9908
31,80,94,0.9908,0.9893,0.9878,0.9893
32,80,97,0.9923,0.9861,0.9908,0.9846
33,80,100,0.9908,0.9861,0.9908,0.9893
34,80,103,0.9908,0.9893,0.9908,0.9863
35,80,106,0.7924,0.9878,0.9878,0.9893
36,80,109,0.9878,0.5908,0.7923,0.6424
37,80,112,0.7892,0.9863,0.9878,0.9893
38,80,115,0.9862,0.9893,0.9893,0.9862
39,80,118,0.9878,0.9878,0.7908,0.9878
40,80,121,0.9908,0.9908,0.7877,0.7908
41,80,124,0.7878,0.9908,0.7878,0.9863
42,80,127,0.9893,0.7923,0.9893,0.9878
43,80,130,0.9877,0.9861,0.9861,0.8423
44,80,133,0.7893,0.9908,0.9893,0.6408
45,80,136,0.6438,0.9878,0.9908,0.7924
46,80,139,0.9862,0.7909,0.7939,0.7908
47,80,142,0.9863,0.8377,0.7908,0.8424
48,80,145,0.8409,0.9893,0.9877,0.9893
49,80,148,0.9893,0.7924,0.7909,0.7908
50,80,151,0.7908,0.7939,0.9893,0.7908
51,80,154,0.7939,0.9893,0.9893,0.7908
52,80,157,0.7861,0.7877,0.7908,0.9878
53,80,160,0.9878,0.7908,0.8362,0.9878
54,80,163,0.7908,0.5938,0.8424,0.7894
55,80,166,0.8423,0.6423,0.6408,0.9893
56,80,169,0.9878,0.6424,0.9908,0.9878
57,80,172,0.9862,0.9908,0.9878,0.9908
58,80,175,0.6924,0.7924,0.6423,0.8393
59,80,178,0.6454,0.7924,0.9908,0.8409
60,80,181,0.8409,0.6408,0.8423,0.9893
61,80,184,0.4438,0.8408,0.5954,0.8393
62,80,187,0.7909,0.6424,0.9908,0.9863
63,80,190,0.9908,0.7909,0.7923,0.9545
64,80,193,0.9908,0.8392,0.9893,0.9878
65,80,196,0.9892,0.6939,0.9878,0.9848
66,80,199,0.4424,0.7908,0.5893,0.7923
67,80,202,0.7893,0.6392,0.9862,0.8408
68,80,205,0.6454,0.8408,0.9908,0.9908
69,80,208,0.8377,0.4469,0.9893,0.4938
70,80,211,0.3938,0.6923,0.4469,0.7845
71,80,214,0.5939,0.6909,0.7893,0.8408
72,80,217,0.9908,0.9893,0.9908,0.4485
73,80,220,0.9892,0.6423,0.4454,0.6454
74,80,223,0.3954,0.4969,0.5923,0.5939
75,80,226,0.6438,0.6439,0.5923,0.6424
76,80,229,0.6423,0.7908,0.4938,0.7908
77,80,232,0.8393,0.9892,0.6423,0.7939
78,80,235,0.6455,0.9893,0.4454,0.9893
79,80,238,0.7908,0.7833,0.4939,0.5924
80,80,241,0.7864,0.8378,0.8439,0.5454
81,80,244,0.5939,0.7909,0.7923,0.3939
82,80,247,0.6455,0.4454,0.9908,0.3939
83,80,250,0.4485,0.8378,0.9893,0.547
84,80,253,0.7908,0.6939,0.5908,0.4439
85,80,256,0.4939,0.497,0.6423,0.5954
86,80,259,0.5954,0.3923,0.6409,0.7908
87,80,262,0.7924,0.7893,0.6923,0.9877
88,80,265,0.7909,0.7939,0.7908,0.5893
89,80,268,0.5908,0.9878,0.6954,0.4954
90,80,271,0.05,0.4438,0.647,0.1969
91,80,274,0.2485,0.3954,0.3954,0.9789
92,80,277,0.6439,0.7893,0.3985,0.6454
93,80,280,0.8375,0.5909,0.7908,0.1938
94,80,283,0.25,0.7892,0.4454,0.5954
95,80,286,0.4954,0.447,0.2469,0.6454
96,80,289,0.2485,0.6424,0.4454,0.1985
97,80,292,0.397,0.5938,0.2,0.2485
98,80,295,0.4485,0.5909,0.2485,0.4438
99,80,298,0.5454,0.3969,0.1969,0.4455
,Dataset#,L,att_1,att_2,att_3,att_4
0,81,1,0.9264,0.9062,0.9396,0.9119
1,81,4,0.953,0.9568,0.9539,0.9556
2,81,7,0.9497,0.9539,0.9628,0.9582
3,81,10,0.9619,0.9464,0.9592,0.9496
4,81,13,0.9556,0.9584,0.9485,0.9447
5,81,16,0.9578,0.9654,0.9521,0.923
6,81,19,0.9545,0.9652,0.9594,0.9628
7,81,22,0.957,0.957,0.9616,0.9604
8,81,25,0.9579,0.9628,0.9534,0.9592
9,81,28,0.9555,0.9564,0.9565,0.9604
10,81,31,0.959,0.9544,0.9544,0.9554
11,81,34,0.954,0.9451,0.9617,0.954
12,81,37,0.9639,0.9375,0.9416,0.9465
13,81,40,0.958,0.9582,0.9556,0.9578
14,81,43,0.958,0.9534,0.9528,0.9491
15,81,46,0.9557,0.9592,0.9558,0.9579
16,81,49,0.9569,0.9594,0.9572,0.9337
17,81,52,0.9504,0.9375,0.959,0.9515
18,81,55,0.9555,0.9554,0.9299,0.9543
19,81,58,0.9566,0.9492,0.9544,0.9501
20,81,61,0.9498,0.9476,0.9533,0.9503
21,81,64,0.9522,0.9487,0.9488,0.9444
22,81,67,0.9578,0.9522,0.9497,0.9522
23,81,70,0.9461,0.9519,0.9533,0.9531
24,81,73,0.9529,0.9424,0.9544,0.952
25,81,76,0.9567,0.9473,0.9485,0.9528
26,81,79,0.9525,0.942,0.9567,0.9422
27,81,82,0.9582,0.9427,0.9457,0.9425
28,81,85,0.9569,0.9571,0.9603,0.9483
29,81,88,0.9417,0.9518,0.9531,0.9514
30,81,91,0.9561,0.9516,0.9496,0.9414
31,81,94,0.9496,0.9457,0.9533,0.9533
32,81,97,0.9472,0.9589,0.9494,0.9419
33,81,100,0.9541,0.9543,0.95,0.952
34,81,103,0.9485,0.9453,0.9488,0.9364
35,81,106,0.9518,0.9506,0.9377,0.9372
36,81,109,0.9499,0.94,0.9531,0.9453
37,81,112,0.9441,0.9422,0.958,0.9518
38,81,115,0.9356,0.9492,0.9546,0.9457
39,81,118,0.9504,0.9577,0.9429,0.9483
40,81,121,0.9443,0.9461,0.9328,0.9491
41,81,124,0.9446,0.9471,0.9481,0.9418
42,81,127,0.9462,0.9326,0.9519,0.9267
43,81,130,0.942,0.941,0.9554,0.9265
44,81,133,0.9471,0.932,0.9543,0.9438
45,81,136,0.9555,0.9423,0.9446,0.952
46,81,139,0.9507,0.9564,0.9313,0.9461
47,81,142,0.9271,0.9591,0.9535,0.9464
48,81,145,0.9509,0.9569,0.9456,0.955
49,81,148,0.9552,0.9331,0.9288,0.9404
50,81,151,0.9438,0.9535,0.9471,0.951
51,81,154,0.9483,0.9548,0.9509,0.9419
52,81,157,0.954,0.9518,0.9416,0.9565
53,81,160,0.9474,0.9503,0.9394,0.8735
54,81,163,0.9475,0.9424,0.9441,0.9519
55,81,166,0.9445,0.9502,0.9395,0.9133
56,81,169,0.9434,0.9417,0.9428,0.9419
57,81,172,0.9521,0.9438,0.9504,0.9496
58,81,175,0.9589,0.9551,0.9505,0.9281
59,81,178,0.9468,0.945,0.9373,0.9497
60,81,181,0.9428,0.9401,0.9405,0.9515
61,81,184,0.947,0.9579,0.958,0.9344
62,81,187,0.9308,0.9513,0.9381,0.9393
63,81,190,0.9498,0.9457,0.9392,0.9475
64,81,193,0.9454,0.9467,0.9447,0.9454
65,81,196,0.9425,0.9402,0.9368,0.9045
66,81,199,0.895,0.9556,0.9356,0.9376
67,81,202,0.9441,0.7477,0.9346,0.9413
68,81,205,0.9403,0.951,0.941,0.9363
69,81,208,0.9386,0.9541,0.9454,0.9495
70,81,211,0.9569,0.7461,0.9455,0.9554
71,81,214,0.9425,0.9513,0.9462,0.7434
72,81,217,0.944,0.9367,0.9527,0.946
73,81,220,0.9147,0.929,0.9579,0.9422
74,81,223,0.9472,0.9557,0.9443,0.9364
75,81,226,0.9296,0.9399,0.9544,0.7541
76,81,229,0.9375,0.9339,0.754,0.9417
77,81,232,0.9407,0.938,0.9417,0.7519
78,81,235,0.9268,0.941,0.9482,0.7496
79,81,238,0.9442,0.9487,0.7505,0.9263
80,81,241,0.9454,0.5593,0.9491,0.7513
81,81,244,0.9426,0.7573,0.9506,0.9247
82,81,247,0.9281,0.9544,0.9299,0.9429
83,81,250,0.7564,0.9469,0.5586,0.7539
84,81,253,0.5647,0.9363,0.9479,0.7447
85,81,256,0.7495,0.9353,0.9543,0.7632
86,81,259,0.7701,0.9357,0.7588,0.9373
87,81,262,0.7518,0.5628,0.5714,0.5674
88,81,265,0.7259,0.9432,0.7656,0.7545
89,81,268,0.9477,0.9456,0.7537,0.9352
90,81,271,0.5649,0.7497,0.948,0.5603
91,81,274,0.3859,0.7568,0.7447,0.8044
92,81,277,0.7559,0.5611,0.5678,0.5749
93,81,280,0.752,0.936,0.9422,0.9429
94,81,283,0.9425,0.9445,0.7541,0.9444
95,81,286,0.7043,0.3811,0.3713,0.5797
96,81,289,0.5627,0.5701,0.7581,0.5572
97,81,292,0.7572,0.3773,0.5653,0.7627
98,81,295,0.7397,0.5643,0.3728,0.3725
99,81,298,0.7579,0.9589,0.763,0.381
,Dataset#,L,att_1,att_2,att_3,att_4
0,83,1,0.9878,0.9878,0.9863,0.9845
1,83,4,0.9919,0.9886,0.9877,0.9894
2,83,7,0.9885,0.986,0.9886,0.9853
3,83,10,0.9828,0.9837,0.986,0.9852
4,83,13,0.9852,0.9835,0.9868,0.9877
5,83,16,0.9876,0.9852,0.986,0.986
6,83,19,0.9844,0.9845,0.9852,0.986
7,83,22,0.9868,0.9836,0.986,0.986
8,83,25,0.9902,0.9844,0.9876,0.9769
9,83,28,0.9836,0.986,0.9868,0.9861
10,83,31,0.9852,0.9844,0.9885,0.986
11,83,34,0.9844,0.986,0.9852,0.9885
12,83,37,0.9851,0.9885,0.9868,0.978
13,83,40,0.9877,0.9876,0.9853,0.986
14,83,43,0.9852,0.9877,0.9853,0.986
15,83,46,0.9796,0.9852,0.9869,0.9844
16,83,49,0.9868,0.9869,0.9868,0.9868
17,83,52,0.986,0.986,0.9836,0.9853
18,83,55,0.9851,0.986,0.9852,0.9868
19,83,58,0.986,0.9852,0.9844,0.9868
20,83,61,0.986,0.9844,0.986,0.9868
21,83,64,0.986,0.9885,0.9852,0.9869
22,83,67,0.9844,0.9844,0.9758,0.9869
23,83,70,0.986,0.986,0.9868,0.986
24,83,73,0.9868,0.986,0.9844,0.9844
25,83,76,0.986,0.9852,0.986,0.9852
26,83,79,0.986,0.9844,0.9877,0.9852
27,83,82,0.9868,0.9844,0.9893,0.9852
28,83,85,0.9844,0.9852,0.9852,0.9877
29,83,88,0.9819,0.9852,0.9852,0.9868
30,83,91,0.986,0.9868,0.9852,0.986
31,83,94,0.9885,0.986,0.9876,0.986
32,83,97,0.986,0.986,0.8675,0.9852
33,83,100,0.986,0.9852,0.9876,0.9852
34,83,103,0.9804,0.986,0.9844,0.986
35,83,106,0.986,0.9861,0.9868,0.9853
36,83,109,0.9844,0.986,0.986,0.9868
37,83,112,0.9852,0.986,0.9844,0.986
38,83,115,0.986,0.986,0.9852,0.986
39,83,118,0.9844,0.986,0.986,0.986
40,83,121,0.986,0.9868,0.9868,0.9852
41,83,124,0.986,0.9893,0.9781,0.9852
42,83,127,0.9843,0.986,0.986,0.9852
43,83,130,0.986,0.9852,0.9852,0.986
44,83,133,0.986,0.9852,0.986,0.9868
45,83,136,0.986,0.9844,0.9811,0.9844
46,83,139,0.986,0.9843,0.9877,0.8713
47,83,142,0.9852,0.986,0.9844,0.9876
48,83,145,0.986,0.986,0.9819,0.9851
49,83,148,0.9844,0.9852,0.9852,0.9852
50,83,151,0.9885,0.986,0.9758,0.9869
51,83,154,0.9877,0.986,0.8694,0.986
52,83,157,0.9868,0.986,0.986,0.9852
53,83,160,0.9869,0.9844,0.9852,0.9805
54,83,163,0.9852,0.986,0.9852,0.986
55,83,166,0.986,0.986,0.986,0.9868
56,83,169,0.986,0.986,0.986,0.9835
57,83,172,0.9877,0.9844,0.9828,0.9877
58,83,175,0.9803,0.9868,0.986,0.986
59,83,178,0.9852,0.9765,0.9852,0.9804
60,83,181,0.9851,0.986,0.9835,0.986
61,83,184,0.9885,0.9868,0.986,0.9804
62,83,187,0.9852,0.9852,0.9852,0.9852
63,83,190,0.986,0.9868,0.9835,0.986
64,83,193,0.986,0.9836,0.986,0.986
65,83,196,0.986,0.9852,0.9836,0.982
66,83,199,0.9852,0.9868,0.986,0.9876
67,83,202,0.9869,0.9844,0.9844,0.986
68,83,205,0.986,0.9836,0.986,0.9851
69,83,208,0.9868,0.986,0.986,0.9852
70,83,211,0.9536,0.9852,0.986,0.986
71,83,214,0.983,0.9852,0.986,0.9843
72,83,217,0.9868,0.6721,0.9868,0.986
73,83,220,0.9762,0.7868,0.9836,0.9852
74,83,223,0.9844,0.986,0.7868,0.986
75,83,226,0.9852,0.986,0.8713,0.986
76,83,229,0.8722,0.8702,0.986,0.791
77,83,232,0.9861,0.986,0.7868,0.9868
78,83,235,0.8913,0.9843,0.7846,0.9755
79,83,238,0.9837,0.9835,0.5902,0.986
80,83,241,0.8706,0.9852,0.7836,0.9835
81,83,244,0.986,0.7859,0.5876,0.9844
82,83,247,0.9852,0.7868,0.986,0.5909
83,83,250,0.8636,0.5901,0.9868,0.8722
84,83,253,0.986,0.9852,0.7033,0.7901
85,83,256,0.986,0.9852,0.986,0.9835
86,83,259,0.5951,0.7894,0.9844,0.986
87,83,262,0.8705,0.9844,0.7893,0.9844
88,83,265,0.9852,0.7537,0.9852,0.986
89,83,268,0.9826,0.7885,0.7893,0.9876
90,83,271,0.8692,0.7902,0.9811,0.6763
91,83,274,0.6721,0.9852,0.591,0.7877
92,83,277,0.9851,0.6738,0.986,0.9843
93,83,280,0.8684,0.7927,0.7876,0.791
94,83,283,0.3959,0.9852,0.9699,0.9868
95,83,286,0.7868,0.9852,0.7851,0.7868
96,83,289,0.8684,0.986,0.7444,0.8672
97,83,292,0.791,0.8722,0.9819,0.986
98,83,295,0.5893,0.9835,0.7902,0.791
99,83,298,0.9836,0.7893,0.986,0.6738
,Dataset#,L,att_1,att_2,att_3,att_4
0,85,1,0.3659,0.3669,0.3807,0.377
1,85,4,0.4329,0.4513,0.4241,0.4074
2,85,7,0.4812,0.482,0.4245,0.4472
3,85,10,0.4559,0.4331,0.4912,0.4792
4,85,13,0.4455,0.465,0.4639,0.4395
5,85,16,0.4662,0.45,0.4611,0.449
6,85,19,0.4339,0.4386,0.4742,0.4556
7,85,22,0.4423,0.477,0.4279,0.4185
8,85,25,0.4382,0.4458,0.4569,0.4708
9,85,28,0.4449,0.4826,0.4427,0.4567
10,85,31,0.4491,0.4646,0.4432,0.4598
11,85,34,0.4502,0.457,0.4516,0.4603
12,85,37,0.4376,0.4589,0.4339,0.4533
13,85,40,0.4254,0.4478,0.4482,0.4394
14,85,43,0.467,0.4531,0.4571,0.4545
15,85,46,0.449,0.49,0.4713,0.4698
16,85,49,0.447,0.4551,0.462,0.4481
17,85,52,0.4711,0.4726,0.4365,0.4593
18,85,55,0.4419,0.4585,0.467,0.4966
19,85,58,0.4715,0.4357,0.4422,0.4507
20,85,61,0.474,0.4174,0.4507,0.481
21,85,64,0.4395,0.463,0.4583,0.4955
22,85,67,0.4616,0.442,0.4771,0.4581
23,85,70,0.4719,0.4515,0.4433,0.4857
24,85,73,0.4685,0.4555,0.4321,0.4537
25,85,76,0.45,0.4473,0.4588,0.4123
26,85,79,0.4625,0.4609,0.465,0.4465
27,85,82,0.4464,0.4647,0.4423,0.4122
28,85,85,0.4637,0.4684,0.4631,0.4501
29,85,88,0.453,0.4267,0.4449,0.4572
30,85,91,0.4629,0.4685,0.4617,0.4635
31,85,94,0.4609,0.4381,0.4471,0.4686
32,85,97,0.4669,0.4561,0.4289,0.4475
33,85,100,0.48,0.4462,0.4362,0.439
34,85,103,0.4619,0.4675,0.4488,0.4423
35,85,106,0.4556,0.3928,0.4576,0.4194
36,85,109,0.4333,0.4651,0.4557,0.4705
37,85,112,0.4654,0.4545,0.456,0.4436
38,85,115,0.4513,0.4739,0.4494,0.4328
39,85,118,0.4793,0.458,0.4195,0.4551
40,85,121,0.4431,0.4617,0.458,0.4639
41,85,124,0.464,0.4288,0.4147,0.3789
42,85,127,0.47,0.4867,0.4744,0.455
43,85,130,0.3755,0.4612,0.4315,0.4543
44,85,133,0.4577,0.333,0.4491,0.4585
45,85,136,0.4648,0.4652,0.4613,0.4408
46,85,139,0.4496,0.4546,0.471,0.4802
47,85,142,0.4279,0.4733,0.4634,0.4736
48,85,145,0.4424,0.4463,0.4474,0.4584
49,85,148,0.4571,0.4407,0.4446,0.445
50,85,151,0.4214,0.4784,0.4399,0.445
51,85,154,0.458,0.4285,0.3835,0.4675
52,85,157,0.4461,0.4323,0.4486,0.4651
53,85,160,0.3981,0.4561,0.4526,0.3624
54,85,163,0.4321,0.4515,0.4455,0.4469
55,85,166,0.4536,0.4413,0.4611,0.4416
56,85,169,0.448,0.4423,0.4364,0.4634
57,85,172,0.4539,0.4593,0.4562,0.4492
58,85,175,0.3865,0.3739,0.379,0.4748
59,85,178,0.4743,0.4719,0.468,0.476
60,85,181,0.4357,0.3875,0.4491,0.4483
61,85,184,0.4312,0.42,0.4078,0.4588
62,85,187,0.4336,0.4373,0.4497,0.4642
63,85,190,0.4588,0.4667,0.4497,0.4764
64,85,193,0.3512,0.3734,0.4593,0.4463
65,85,196,0.4602,0.4215,0.4262,0.3976
66,85,199,0.4537,0.4347,0.3766,0.4432
67,85,202,0.4698,0.4512,0.4483,0.4748
68,85,205,0.4854,0.4807,0.4616,0.4577
69,85,208,0.3736,0.4603,0.4043,0.464
70,85,211,0.4942,0.3658,0.3898,0.3805
71,85,214,0.477,0.4538,0.4456,0.4582
72,85,217,0.3739,0.448,0.3713,0.4426
73,85,220,0.3836,0.4637,0.4604,0.4426
74,85,223,0.3497,0.4708,0.3654,0.292
75,85,226,0.362,0.4457,0.2694,0.4476
76,85,229,0.3778,0.4604,0.4791,0.4427
77,85,232,0.3567,0.4762,0.3325,0.355
78,85,235,0.4191,0.4345,0.3451,0.2746
79,85,238,0.2315,0.3704,0.3409,0.4532
80,85,241,0.4012,0.1751,0.3767,0.1108
81,85,244,0.3648,0.2809,0.3805,0.3689
82,85,247,0.3762,0.3802,0.2105,0.2698
83,85,250,0.3768,0.4431,0.369,0.3588
84,85,253,0.262,0.2786,0.3763,0.2619
85,85,256,0.2881,0.1026,0.3823,0.1882
86,85,259,0.2734,0.3777,0.3993,0.1861
87,85,262,0.2781,0.3363,0.254,0.2653
88,85,265,0.2804,0.1858,0.1711,0.2421
89,85,268,0.3546,0.2529,0.08696,0.1041
90,85,271,0.184,0.1764,0.2742,0.2715
91,85,274,0.2601,0.2554,0.3683,0.09474
92,85,277,0.2778,0.2046,0.2632,0.2737
93,85,280,0.2639,0.2307,0.1857,0.2726
94,85,283,0.2258,0.3891,0.2776,0.1876
95,85,286,0.1013,0.3516,0.08,0.1991
96,85,289,0.2077,0.3631,0,0.2583
97,85,292,0.075,0,0.302,0.1
98,85,295,0,0.08254,0.08148,0.197
99,85,298,0.09166,0.3358,0.2103,0.3823
,Dataset#,L,att_1,att_2,att_3,att_4
0,86,1,0.3423,0.3428,0.3499,0.3439
1,86,4,0.3971,0.4056,0.4069,0.4069
2,86,7,0.4316,0.4334,0.4421,0.4427
3,86,10,0.4377,0.4275,0.4324,0.4425
4,86,13,0.4401,0.442,0.4476,0.4451
5,86,16,0.4381,0.447,0.426,0.4511
6,86,19,0.4404,0.4328,0.4363,0.4316
7,86,22,0.4279,0.4481,0.4416,0.4392
8,86,25,0.4507,0.4267,0.4375,0.4416
9,86,28,0.4493,0.4361,0.4385,0.4378
10,86,31,0.4333,0.429,0.4371,0.449
11,86,34,0.4312,0.4291,0.4421,0.4369
12,86,37,0.4311,0.4376,0.4386,0.4543
13,86,40,0.4225,0.4302,0.4282,0.4426
14,86,43,0.4249,0.4371,0.4452,0.4439
15,86,46,0.4208,0.4398,0.4344,0.4259
16,86,49,0.437,0.4224,0.4221,0.4383
17,86,52,0.4499,0.4383,0.4357,0.4265
18,86,55,0.4284,0.4283,0.4195,0.4375
19,86,58,0.4443,0.4286,0.4492,0.4351
20,86,61,0.4144,0.4253,0.4341,0.4346
21,86,64,0.4295,0.4297,0.4437,0.4463
22,86,67,0.3821,0.3822,0.4315,0.4343
23,86,70,0.4489,0.4406,0.4469,0.3766
24,86,73,0.3552,0.4508,0.435,0.4276
25,86,76,0.4135,0.4358,0.4399,0.3785
26,86,79,0.4431,0.3665,0.4353,0.3686
27,86,82,0.4384,0.413,0.4128,0.4415
28,86,85,0.4322,0.3668,0.4326,0.3749
29,86,88,0.4521,0.3802,0.4328,0.3273
30,86,91,0.3671,0.2998,0.3684,0.4396
31,86,94,0.429,0.3743,0.4296,0.4453
32,86,97,0.4348,0.3576,0.4542,0.3054
33,86,100,0.3667,0.452,0.4327,0.3679
34,86,103,0.3616,0.4386,0.4487,0.4484
35,86,106,0.4492,0.4227,0.4294,0.3186
36,86,109,0.3208,0.3619,0.4349,0.45
37,86,112,0.3722,0.3686,0.3094,0.4419
38,86,115,0.3923,0.436,0.438,0.3672
39,86,118,0.3017,0.3255,0.3842,0.432
40,86,121,0.4425,0.3753,0.3825,0.4355
41,86,124,0.3865,0.2481,0.4368,0.4299
42,86,127,0.4446,0.3748,0.3618,0.4243
43,86,130,0.3832,0.4339,0.322,0.3684
44,86,133,0.3653,0.3565,0.4457,0.3878
45,86,136,0.3675,0.4311,0.3808,0.4294
46,86,139,0.4505,0.3902,0.3837,0.3329
47,86,142,0.4314,0.3724,0.4344,0.3676
48,86,145,0.3097,0.3528,0.4298,0.4167
49,86,148,0.4166,0.3065,0.3148,0.4275
50,86,151,0.4371,0.3942,0.4357,0.3813
51,86,154,0.3263,0.4175,0.382,0.4242
52,86,157,0.3774,0.4436,0.3643,0.3735
53,86,160,0.441,0.3811,0.4296,0.3101
54,86,163,0.3705,0.3795,0.3177,0.4402
55,86,166,0.4339,0.3595,0.3769,0.3937
56,86,169,0.2502,0.374,0.4337,0.4534
57,86,172,0.373,0.4379,0.3831,0.4427
58,86,175,0.4291,0.4195,0.3189,0.3724
59,86,178,0.3878,0.3837,0.3589,0.3718
60,86,181,0.4318,0.3614,0.3682,0.3564
61,86,184,0.3652,0.3814,0.3602,0.4186
62,86,187,0.3521,0.4328,0.3189,0.4235
63,86,190,0.4231,0.1855,0.3579,0.3847
64,86,193,0.3711,0.4581,0.2576,0.3441
65,86,196,0.4144,0.4329,0.3176,0.3716
66,86,199,0.3905,0.4257,0.3275,0.3226
67,86,202,0.3095,0.4183,0.3549,0.2767
68,86,205,0.3708,0.3841,0.3848,0.3146
69,86,208,0.4235,0.3483,0.2953,0.3627
70,86,211,0.4428,0.2521,0.4365,0.3828
71,86,214,0.2495,0.3222,0.2395,0.444
72,86,217,0.4301,0.4273,0.3557,0.3014
73,86,220,0.3434,0.4181,0.4188,0.2201
74,86,223,0.3506,0.3021,0.3602,0.2213
75,86,226,0.3613,0.291,0.1597,0.2297
76,86,229,0.3067,0.3677,0.2784,0.3198
77,86,232,0.3633,0.2195,0.3597,0.3436
78,86,235,0.2704,0.3372,0.3871,0.3618
79,86,238,0.3662,0.2297,0.175,0.3734
80,86,241,0.268,0.2574,0.2584,0.3253
81,86,244,0.4243,0.2813,0.4209,0.1569
82,86,247,0.2913,0.298,0.285,0.3254
83,86,250,0.08794,0.1938,0.3661,0.4407
84,86,253,0.2746,0.2351,0.2077,0.3691
85,86,256,0.2361,0.07778,0.2997,0.2471
86,86,259,0.2252,0.1592,0.2064,0.3095
87,86,262,0.2262,0.2144,0.3739,0.2255
88,86,265,0.0874,0.2119,0.0259,0.1677
89,86,268,0.2659,0.1689,0.07916,0.2721
90,86,271,0.2109,0.1525,0.1746,0.0259
91,86,274,0.2643,0.2991,0.1217,0.0518
92,86,277,0.1693,0.2596,0.1144,0.3134
93,86,280,0.1287,0.1754,0.0518,0.1204
94,86,283,0.1144,0.1393,0.2715,0.1231
95,86,286,0.1141,0.1192,0.0259,0.176
96,86,289,0.0974,0.07634,0.105,0.2165
97,86,292,0.05184,0.0259,0.114,0.1528
98,86,295,0.05184,0.2078,0.1588,0.02594
99,86,298,0.05184,0.1458,0.02594,0.2397
,Dataset#,L,att_1,att_2,att_3,att_4
0,87,1,0.8168,0.8491,0.8139,0.8412
1,87,4,0.8504,0.8117,0.8419,0.8499
2,87,7,0.8178,0.7996,0.8132,0.7954
3,87,10,0.7953,0.7877,0.7908,0.7625
4,87,13,0.8181,0.8441,0.8479,0.7908
5,87,16,0.8793,0.8337,0.8229,0.8306
6,87,19,0.8503,0.8297,0.8245,0.803
7,87,22,0.8449,0.842,0.8404,0.8585
8,87,25,0.8904,0.8506,0.858,0.8577
9,87,28,0.8426,0.8567,0.8593,0.8623
10,87,31,0.855,0.851,0.8731,0.8282
11,87,34,0.8606,0.8667,0.8769,0.8419
12,87,37,0.8921,0.7999,0.8485,0.8679
13,87,40,0.8585,0.85,0.8407,0.8163
14,87,43,0.8686,0.8601,0.8849,0.8784
15,87,46,0.8865,0.8527,0.8734,0.8572
16,87,49,0.8357,0.8631,0.831,0.872
17,87,52,0.8551,0.8535,0.85,0.8667
18,87,55,0.8807,0.8245,0.8421,0.8483
19,87,58,0.8841,0.8542,0.853,0.8737
20,87,61,0.8533,0.8617,0.8869,0.8575
21,87,64,0.8537,0.8344,0.8391,0.8849
22,87,67,0.8527,0.8297,0.8584,0.8706
23,87,70,0.8523,0.8618,0.8543,0.8164
24,87,73,0.8418,0.8496,0.8631,0.8792
25,87,76,0.8548,0.8372,0.8675,0.871
26,87,79,0.8468,0.849,0.8343,0.8679
27,87,82,0.8684,0.8815,0.873,0.7929
28,87,85,0.8357,0.877,0.8842,0.8592
29,87,88,0.8553,0.8363,0.8607,0.8601
30,87,91,0.8665,0.872,0.8604,0.8779
31,87,94,0.8228,0.8531,0.8334,0.8493
32,87,97,0.8393,0.8428,0.8268,0.7353
33,87,100,0.8686,0.7455,0.862,0.8845
34,87,103,0.8526,0.8558,0.8589,0.8549
35,87,106,0.8716,0.7173,0.8571,0.7148
36,87,109,0.7006,0.7283,0.8705,0.8071
37,87,112,0.8707,0.8577,0.6926,0.7227
38,87,115,0.8287,0.8696,0.5698,0.6932
39,87,118,0.8387,0.8179,0.8883,0.7304
40,87,121,0.832,0.7219,0.8756,0.5291
41,87,124,0.734,0.8548,0.7325,0.727
42,87,127,0.838,0.7142,0.8506,0.8834
43,87,130,0.7056,0.8306,0.7209,0.7091
44,87,133,0.8269,0.839,0.6884,0.6843
45,87,136,0.7084,0.823,0.8337,0.86
46,87,139,0.5797,0.6959,0.7254,0.6399
47,87,142,0.816,0.7036,0.6786,0.8329
